sep=,
"Time","x_Acc","y_Acc","z_Acc"
2022-04-02 18:39:15,1.3 mg,91.1 mg,984.8 mg
2022-04-02 18:39:16,51.8 mg,4.0 mg,980.6 mg
2022-04-02 18:39:17,37.3 mg,19.6 mg,1073.8 mg
2022-04-02 18:39:18,-13.0 mg,31.1 mg,1029.1 mg
2022-04-02 18:39:19,13.1 mg,-1.7 mg,1000.0 mg
2022-04-02 18:39:20,26.4 mg,42.3 mg,1035.7 mg
2022-04-02 18:39:21,38.1 mg,6.2 mg,1021.9 mg
2022-04-02 18:39:22,24.2 mg,9.8 mg,981.8 mg
2022-04-02 18:39:23,52.1 mg,42.1 mg,985.7 mg
2022-04-02 18:39:24,19.2 mg,18.2 mg,1005.2 mg
2022-04-02 18:39:25,24.2 mg,13.8 mg,1008.3 mg
2022-04-02 18:39:26,53.0 mg,18.0 mg,991.0 mg
2022-04-02 18:39:27,-10.1 mg,-2.8 mg,1040.3 mg
2022-04-02 18:39:28,19.5 mg,-4.5 mg,1072.5 mg
2022-04-02 18:39:29,-32.9 mg,20.4 mg,1022.7 mg
2022-04-02 18:39:30,11.8 mg,57.7 mg,969.9 mg
2022-04-02 18:39:31,-3.7 mg,18.3 mg,1029.8 mg
2022-04-02 18:39:32,11.0 mg,24.6 mg,993.2 mg
2022-04-02 18:39:33,-5.9 mg,37.4 mg,1004.4 mg
2022-04-02 18:39:34,56.8 mg,35.4 mg,1041.9 mg
2022-04-02 18:39:35,-23.4 mg,39.3 mg,1013.1 mg
2022-04-02 18:39:36,-18.4 mg,3.5 mg,986.3 mg
2022-04-02 18:39:37,-37.4 mg,50.2 mg,1019.7 mg
2022-04-02 18:39:38,37.2 mg,7.0 mg,1046.2 mg
2022-04-02 18:39:39,31.2 mg,11.7 mg,1030.8 mg
2022-04-02 18:39:40,-18.9 mg,20.1 mg,1002.9 mg
2022-04-02 18:39:41,39.8 mg,33.7 mg,1024.9 mg
2022-04-02 18:39:42,6.2 mg,48.8 mg,1011.8 mg
2022-04-02 18:39:43,-31.7 mg,12.6 mg,1027.1 mg
2022-04-02 18:39:44,-2.9 mg,26.9 mg,1011.5 mg
2022-04-02 18:39:45,4.1 mg,41.1 mg,1000.3 mg
2022-04-02 18:39:46,20.5 mg,40.4 mg,995.6 mg
2022-04-02 18:39:47,29.8 mg,36.4 mg,1020.5 mg
2022-04-02 18:39:48,25.6 mg,10.1 mg,1101.5 mg
2022-04-02 18:39:49,-23.7 mg,-15.8 mg,1039.5 mg
2022-04-02 18:39:50,18.3 mg,40.8 mg,1022.0 mg
2022-04-02 18:39:51,20.5 mg,21.5 mg,1066.9 mg
2022-04-02 18:39:52,21.5 mg,3.4 mg,1030.3 mg
2022-04-02 18:39:53,4.2 mg,-4.2 mg,1000.2 mg
2022-04-02 18:39:54,3.0 mg,-17.1 mg,1037.4 mg
2022-04-02 18:39:55,34.8 mg,69.9 mg,1014.9 mg
2022-04-02 18:39:56,35.3 mg,48.1 mg,990.0 mg
2022-04-02 18:39:57,-26.5 mg,25.1 mg,1004.5 mg
2022-04-02 18:39:58,-13.7 mg,66.7 mg,1003.0 mg
2022-04-02 18:39:59,25.6 mg,13.2 mg,1011.2 mg
2022-04-02 18:40:00,9.2 mg,-22.1 mg,1027.7 mg
2022-04-02 18:40:01,15.6 mg,-0.3 mg,1033.0 mg
2022-04-02 18:40:02,0.8 mg,70.3 mg,1006.4 mg
2022-04-02 18:40:03,4.0 mg,6.5 mg,1052.1 mg
2022-04-02 18:40:04,8.8 mg,12.0 mg,1030.7 mg
2022-04-02 18:40:05,15.5 mg,30.6 mg,1052.6 mg
2022-04-02 18:40:06,-17.1 mg,50.9 mg,993.5 mg
2022-04-02 18:40:07,-34.1 mg,28.7 mg,987.7 mg
2022-04-02 18:40:08,16.7 mg,33.0 mg,1011.0 mg
2022-04-02 18:40:09,33.8 mg,42.6 mg,987.3 mg
2022-04-02 18:40:10,-18.0 mg,1.4 mg,1035.9 mg
2022-04-02 18:40:11,-16.6 mg,55.4 mg,1030.1 mg
2022-04-02 18:40:12,-7.2 mg,45.2 mg,1030.3 mg
2022-04-02 18:40:13,-13.9 mg,62.8 mg,972.9 mg
2022-04-02 18:40:14,5.8 mg,-3.2 mg,1009.8 mg
2022-04-02 18:40:15,-4.4 mg,1.1 mg,1041.8 mg
2022-04-02 18:40:16,35.3 mg,-0.8 mg,1032.2 mg
2022-04-02 18:40:17,-12.6 mg,-63.5 mg,1072.3 mg
2022-04-02 18:40:18,55.6 mg,70.0 mg,990.6 mg
2022-04-02 18:40:19,11.2 mg,45.6 mg,1017.3 mg
2022-04-02 18:40:20,-11.3 mg,-2.6 mg,1099.6 mg
2022-04-02 18:40:21,1.5 mg,70.0 mg,1028.3 mg
2022-04-02 18:40:22,3.3 mg,27.8 mg,992.0 mg
2022-04-02 18:40:23,21.6 mg,28.3 mg,1048.9 mg
2022-04-02 18:40:24,9.7 mg,30.4 mg,1038.5 mg
2022-04-02 18:40:25,12.0 mg,-31.5 mg,1054.4 mg
2022-04-02 18:40:26,14.7 mg,9.0 mg,1101.2 mg
2022-04-02 18:40:27,2.0 mg,23.0 mg,1033.0 mg
2022-04-02 18:40:28,-0.2 mg,21.6 mg,1056.3 mg
2022-04-02 18:40:29,16.5 mg,23.4 mg,1048.6 mg
2022-04-02 18:40:30,-4.7 mg,39.9 mg,1022.4 mg
2022-04-02 18:40:31,18.0 mg,-6.8 mg,1025.3 mg
2022-04-02 18:40:32,5.8 mg,26.2 mg,1024.2 mg
2022-04-02 18:40:33,13.9 mg,26.0 mg,1028.2 mg
2022-04-02 18:40:34,30.9 mg,2.7 mg,962.5 mg
2022-04-02 18:40:35,1.3 mg,52.8 mg,965.0 mg
2022-04-02 18:40:36,12.4 mg,-8.6 mg,999.7 mg
2022-04-02 18:40:37,9.8 mg,72.4 mg,1034.0 mg
2022-04-02 18:40:38,14.1 mg,3.3 mg,1040.5 mg
2022-04-02 18:40:39,5.5 mg,48.8 mg,990.5 mg
2022-04-02 18:40:40,25.6 mg,40.2 mg,1019.3 mg
2022-04-02 18:40:41,44.0 mg,17.7 mg,1034.1 mg
2022-04-02 18:40:42,14.9 mg,23.4 mg,1039.0 mg
2022-04-02 18:40:43,-5.8 mg,28.0 mg,1016.3 mg
2022-04-02 18:40:44,9.7 mg,31.3 mg,979.4 mg
2022-04-02 18:40:45,10.2 mg,52.2 mg,1076.9 mg
2022-04-02 18:40:46,0.9 mg,33.8 mg,1019.7 mg
2022-04-02 18:40:47,6.7 mg,24.8 mg,1010.9 mg
2022-04-02 18:40:48,38.3 mg,-6.5 mg,1010.0 mg
2022-04-02 18:40:49,17.8 mg,35.3 mg,1008.6 mg
2022-04-02 18:40:50,14.7 mg,39.9 mg,1000.2 mg
2022-04-02 18:40:51,37.6 mg,25.4 mg,990.4 mg
2022-04-02 18:40:52,44.4 mg,20.1 mg,990.1 mg
2022-04-02 18:40:53,6.4 mg,24.7 mg,1049.8 mg
2022-04-02 18:40:54,4.1 mg,19.4 mg,1025.1 mg
2022-04-02 18:40:55,11.7 mg,19.6 mg,1040.0 mg
2022-04-02 18:40:56,30.0 mg,29.6 mg,1008.9 mg
2022-04-02 18:40:57,21.8 mg,22.1 mg,1034.5 mg
2022-04-02 18:40:58,18.8 mg,-9.1 mg,1009.7 mg
2022-04-02 18:40:59,14.9 mg,23.9 mg,1046.3 mg
2022-04-02 18:41:00,32.1 mg,46.5 mg,1031.7 mg
2022-04-02 18:41:01,9.2 mg,4.3 mg,1050.5 mg
2022-04-02 18:41:02,-6.3 mg,30.5 mg,1021.2 mg
2022-04-02 18:41:03,-0.2 mg,27.3 mg,1010.2 mg
2022-04-02 18:41:04,30.4 mg,42.3 mg,1040.7 mg
2022-04-02 18:41:05,37.6 mg,38.3 mg,1024.7 mg
2022-04-02 18:41:06,34.1 mg,-3.0 mg,1051.3 mg
2022-04-02 18:41:07,-27.6 mg,0 mg,992.3 mg
2022-04-02 18:41:08,9.2 mg,58.5 mg,1048.3 mg
2022-04-02 18:41:09,29.9 mg,50.1 mg,1064.9 mg
2022-04-02 18:41:10,5.3 mg,25.1 mg,985.3 mg
2022-04-02 18:41:11,2.8 mg,50.2 mg,1028.1 mg
2022-04-02 18:41:12,14.3 mg,57.2 mg,1018.3 mg
2022-04-02 18:41:13,23.3 mg,12.1 mg,1039.6 mg
2022-04-02 18:41:14,-7.5 mg,-9.3 mg,1010.6 mg
2022-04-02 18:41:15,51.2 mg,36.2 mg,1021.6 mg
2022-04-02 18:41:16,14.5 mg,43.3 mg,1016.3 mg
2022-04-02 18:41:17,15.2 mg,36.0 mg,1057.6 mg
2022-04-02 18:41:18,47.2 mg,58.6 mg,995.5 mg
2022-04-02 18:41:19,-11.2 mg,15.4 mg,1012.3 mg
2022-04-02 18:41:20,21.2 mg,7.9 mg,1019.9 mg
2022-04-02 18:41:21,18.8 mg,57.9 mg,1028.6 mg
2022-04-02 18:41:22,-2.4 mg,21.4 mg,1038.9 mg
2022-04-02 18:41:23,43.3 mg,15.5 mg,1038.6 mg
2022-04-02 18:41:24,35.6 mg,7.2 mg,1053.7 mg
2022-04-02 18:41:25,8.1 mg,10.1 mg,994.1 mg
2022-04-02 18:41:26,5.3 mg,21.6 mg,996.2 mg
2022-04-02 18:41:27,37.3 mg,26.8 mg,1032.4 mg
2022-04-02 18:41:28,56.4 mg,56.1 mg,1022.2 mg
2022-04-02 18:41:29,11.3 mg,16.6 mg,1014.7 mg
2022-04-02 18:41:30,31.2 mg,6.3 mg,1033.0 mg
2022-04-02 18:41:31,7.2 mg,36.7 mg,1041.8 mg
2022-04-02 18:41:32,11.5 mg,37.1 mg,1046.9 mg
2022-04-02 18:41:33,29.5 mg,2.4 mg,999.0 mg
2022-04-02 18:41:34,77.9 mg,31.3 mg,1030.5 mg
2022-04-02 18:41:35,3.1 mg,9.3 mg,1030.6 mg
2022-04-02 18:41:36,10.4 mg,15.8 mg,1010.1 mg
2022-04-02 18:41:37,16.6 mg,-7.3 mg,1012.8 mg
2022-04-02 18:41:38,2.3 mg,-14.9 mg,1011.5 mg
2022-04-02 18:41:39,10.5 mg,21.4 mg,1043.7 mg
2022-04-02 18:41:40,11.5 mg,13.6 mg,1017.7 mg
2022-04-02 18:41:41,2.7 mg,38.8 mg,1002.4 mg
2022-04-02 18:41:42,8.6 mg,70.8 mg,991.2 mg
2022-04-02 18:41:43,3.0 mg,34.6 mg,1008.2 mg
2022-04-02 18:41:44,43.6 mg,49.4 mg,999.3 mg
2022-04-02 18:41:45,-2.0 mg,51.1 mg,996.9 mg
2022-04-02 18:41:46,8.9 mg,41.5 mg,1022.2 mg
2022-04-02 18:41:47,-18.3 mg,33.9 mg,1041.6 mg
2022-04-02 18:41:48,1.4 mg,21.9 mg,1012.2 mg
2022-04-02 18:41:49,-14.4 mg,9.0 mg,1050.4 mg
2022-04-02 18:41:50,-2.6 mg,33.7 mg,1010.9 mg
2022-04-02 18:41:51,2.6 mg,15.6 mg,1011.9 mg
2022-04-02 18:41:52,5.6 mg,47.5 mg,1007.3 mg
2022-04-02 18:41:53,14.2 mg,27.2 mg,1031.5 mg
2022-04-02 18:41:54,20.7 mg,46.5 mg,1032.6 mg
2022-04-02 18:41:55,9.2 mg,21.8 mg,968.0 mg
2022-04-02 18:41:56,23.1 mg,38.1 mg,1047.9 mg
2022-04-02 18:41:57,-1.1 mg,58.1 mg,976.0 mg
2022-04-02 18:41:58,-16.7 mg,-24.7 mg,992.9 mg
2022-04-02 18:41:59,36.7 mg,37.8 mg,1000.3 mg
2022-04-02 18:42:00,15.5 mg,8.0 mg,1053.1 mg
2022-04-02 18:42:01,-13.3 mg,24.7 mg,1015.2 mg
2022-04-02 18:42:02,5.6 mg,-5.8 mg,995.0 mg
2022-04-02 18:42:03,-25.7 mg,20.5 mg,1022.6 mg
2022-04-02 18:42:04,8.6 mg,30.5 mg,1017.4 mg
2022-04-02 18:42:05,0.5 mg,42.9 mg,1041.5 mg
2022-04-02 18:42:06,21.4 mg,23.7 mg,979.4 mg
2022-04-02 18:42:07,31.3 mg,32.3 mg,1038.7 mg
2022-04-02 18:42:08,1.9 mg,47.0 mg,1030.3 mg
2022-04-02 18:42:09,21.7 mg,-9.7 mg,1021.7 mg
2022-04-02 18:42:10,-6.1 mg,56.0 mg,1042.7 mg
2022-04-02 18:42:11,15.3 mg,29.9 mg,1015.5 mg
2022-04-02 18:42:12,32.1 mg,9.7 mg,1062.9 mg
2022-04-02 18:42:13,20.0 mg,50.2 mg,1028.9 mg
2022-04-02 18:42:14,5.9 mg,33.8 mg,1028.3 mg
2022-04-02 18:42:15,-1.1 mg,51.4 mg,996.2 mg
2022-04-02 18:42:16,5.2 mg,20.2 mg,961.3 mg
2022-04-02 18:42:17,-14.9 mg,31.6 mg,1007.5 mg
2022-04-02 18:42:18,-11.1 mg,77.4 mg,1007.3 mg
2022-04-02 18:42:19,6.9 mg,19.0 mg,1111.7 mg
2022-04-02 18:42:20,-41.8 mg,15.0 mg,1018.6 mg
2022-04-02 18:42:21,20.3 mg,32.4 mg,998.7 mg
2022-04-02 18:42:22,38.5 mg,31.5 mg,1000.1 mg
2022-04-02 18:42:23,-25.4 mg,33.9 mg,969.2 mg
2022-04-02 18:42:24,-12.3 mg,41.0 mg,1027.4 mg
2022-04-02 18:42:25,11.2 mg,-32.5 mg,1026.8 mg
2022-04-02 18:42:26,13.9 mg,4.8 mg,1008.1 mg
2022-04-02 18:42:27,-12.6 mg,45.2 mg,1025.4 mg
2022-04-02 18:42:28,-20.7 mg,46.8 mg,1018.2 mg
2022-04-02 18:42:29,17.5 mg,48.7 mg,1066.0 mg
2022-04-02 18:42:30,9.6 mg,37.2 mg,1054.1 mg
2022-04-02 18:42:31,-29.7 mg,34.1 mg,1000.2 mg
2022-04-02 18:42:32,-12.4 mg,38.1 mg,1032.6 mg
2022-04-02 18:42:33,41.2 mg,25.7 mg,1134.8 mg
2022-04-02 18:42:34,16.0 mg,5.2 mg,1065.4 mg
2022-04-02 18:42:35,18.3 mg,70.2 mg,938.8 mg
2022-04-02 18:42:36,18.9 mg,32.3 mg,1035.3 mg
2022-04-02 18:42:37,17.3 mg,12.4 mg,1051.1 mg
2022-04-02 18:42:38,-1.9 mg,-16.2 mg,972.7 mg
2022-04-02 18:42:39,-11.2 mg,7.2 mg,1060.6 mg
2022-04-02 18:42:40,48.7 mg,20.8 mg,1025.0 mg
2022-04-02 18:42:41,37.2 mg,10.9 mg,1031.6 mg
2022-04-02 18:42:42,45.1 mg,17.3 mg,1040.2 mg
2022-04-02 18:42:43,40.2 mg,41.9 mg,986.8 mg
2022-04-02 18:42:44,-3.0 mg,49.0 mg,978.9 mg
2022-04-02 18:42:45,27.8 mg,46.0 mg,1048.0 mg
2022-04-02 18:42:46,-19.1 mg,43.9 mg,1003.6 mg
2022-04-02 18:42:47,4.9 mg,-4.8 mg,1010.4 mg
2022-04-02 18:42:48,-0.1 mg,50.1 mg,997.2 mg
2022-04-02 18:42:49,8.3 mg,9.1 mg,983.0 mg
2022-04-02 18:42:50,51.6 mg,13.0 mg,1039.9 mg
2022-04-02 18:42:51,21.4 mg,7.8 mg,1003.4 mg
2022-04-02 18:42:52,20.1 mg,15.9 mg,1041.0 mg
2022-04-02 18:42:53,32.8 mg,48.3 mg,1013.5 mg
2022-04-02 18:42:54,21.6 mg,15.8 mg,1026.4 mg
2022-04-02 18:42:55,-26.0 mg,21.0 mg,1053.9 mg
2022-04-02 18:42:56,14.2 mg,24.5 mg,991.7 mg
2022-04-02 18:42:57,18.1 mg,30.5 mg,1022.4 mg
2022-04-02 18:42:58,53.8 mg,29.0 mg,1074.7 mg
2022-04-02 18:42:59,27.0 mg,-0.8 mg,1033.7 mg
2022-04-02 18:43:00,86.7 mg,43.2 mg,1060.1 mg
2022-04-02 18:43:01,-28.7 mg,-5.2 mg,995.5 mg
2022-04-02 18:43:02,2.0 mg,12.6 mg,1010.7 mg
2022-04-02 18:43:03,-15.9 mg,33.3 mg,967.4 mg
2022-04-02 18:43:04,4.4 mg,84.6 mg,1052.6 mg
2022-04-02 18:43:05,21.1 mg,12.4 mg,1025.9 mg
2022-04-02 18:43:06,57.5 mg,9.7 mg,1003.3 mg
2022-04-02 18:43:07,8.6 mg,34.1 mg,1032.0 mg
2022-04-02 18:43:08,0.9 mg,22.8 mg,1018.5 mg
2022-04-02 18:43:09,52.1 mg,4.5 mg,1044.3 mg
2022-04-02 18:43:10,5.2 mg,3.1 mg,985.7 mg
2022-04-02 18:43:11,-16.0 mg,-14.2 mg,1002.7 mg
2022-04-02 18:43:12,2.7 mg,25.7 mg,1016.3 mg
2022-04-02 18:43:13,-0.1 mg,18.8 mg,1063.8 mg
2022-04-02 18:43:14,13.3 mg,60.1 mg,1005.9 mg
2022-04-02 18:43:15,17.1 mg,40.6 mg,1012.1 mg
2022-04-02 18:43:16,-12.4 mg,24.4 mg,1015.6 mg
2022-04-02 18:43:17,62.5 mg,-24.0 mg,1062.6 mg
2022-04-02 18:43:18,30.7 mg,8.6 mg,1035.2 mg
2022-04-02 18:43:19,-14.3 mg,28.2 mg,1020.3 mg
2022-04-02 18:43:20,-14.1 mg,19.4 mg,1019.9 mg
2022-04-02 18:43:21,2.2 mg,38.2 mg,1014.6 mg
2022-04-02 18:43:22,2.6 mg,26.3 mg,1029.6 mg
2022-04-02 18:43:23,17.6 mg,8.5 mg,1050.3 mg
2022-04-02 18:43:24,12.4 mg,38.5 mg,1026.2 mg
2022-04-02 18:43:25,-24.1 mg,-1.1 mg,1032.6 mg
2022-04-02 18:43:26,12.7 mg,38.1 mg,1018.5 mg
2022-04-02 18:43:27,1.9 mg,16.2 mg,1029.4 mg
2022-04-02 18:43:28,-32.4 mg,43.2 mg,1049.6 mg
2022-04-02 18:43:29,37.6 mg,55.9 mg,946.7 mg
2022-04-02 18:43:30,-15.2 mg,-29.2 mg,1075.6 mg
2022-04-02 18:43:31,3.2 mg,18.9 mg,951.0 mg
2022-04-02 18:43:32,5.7 mg,3.7 mg,1049.7 mg
2022-04-02 18:43:33,-1.2 mg,18.0 mg,1032.5 mg
2022-04-02 18:43:34,28.3 mg,-6.4 mg,987.5 mg
2022-04-02 18:43:35,-26.7 mg,9.5 mg,1004.6 mg
2022-04-02 18:43:36,66.0 mg,66.7 mg,999.4 mg
2022-04-02 18:43:37,17.0 mg,2.1 mg,1054.6 mg
2022-04-02 18:43:38,63.2 mg,31.6 mg,988.1 mg
2022-04-02 18:43:39,0.8 mg,55.9 mg,986.1 mg
2022-04-02 18:43:40,18.9 mg,10.5 mg,1014.4 mg
2022-04-02 18:43:41,8.6 mg,10.6 mg,1033.1 mg
2022-04-02 18:43:42,3.6 mg,23.1 mg,1056.4 mg
2022-04-02 18:43:43,24.7 mg,11.4 mg,1024.8 mg
2022-04-02 18:43:44,17.7 mg,36.3 mg,1031.5 mg
2022-04-02 18:43:45,-2.2 mg,11.4 mg,1029.0 mg
2022-04-02 18:43:46,5.4 mg,-16.5 mg,1026.8 mg
2022-04-02 18:43:47,24.5 mg,-4.6 mg,1017.5 mg
2022-04-02 18:43:48,4.9 mg,53.7 mg,1063.2 mg
2022-04-02 18:43:49,-0.1 mg,8.9 mg,1038.6 mg
2022-04-02 18:43:50,1.1 mg,23.4 mg,1062.8 mg
2022-04-02 18:43:51,28.7 mg,-2.2 mg,1028.7 mg
2022-04-02 18:43:52,-18.2 mg,27.0 mg,1052.9 mg
2022-04-02 18:43:53,11.3 mg,29.4 mg,1042.7 mg
2022-04-02 18:43:54,-6.3 mg,9.8 mg,965.2 mg
2022-04-02 18:43:55,-19.7 mg,16.0 mg,1050.4 mg
2022-04-02 18:43:56,-0.2 mg,53.2 mg,1030.5 mg
2022-04-02 18:43:57,26.3 mg,19.4 mg,983.7 mg
2022-04-02 18:43:58,-5.5 mg,45.4 mg,1052.0 mg
2022-04-02 18:43:59,0.2 mg,1.7 mg,1017.7 mg
2022-04-02 18:44:00,10.1 mg,26.6 mg,1039.2 mg
2022-04-02 18:44:01,25.1 mg,1.4 mg,1038.0 mg
2022-04-02 18:44:02,7.2 mg,7.3 mg,1022.4 mg
2022-04-02 18:44:03,-10.2 mg,49.9 mg,1012.7 mg
2022-04-02 18:44:04,-1.6 mg,18.3 mg,1037.7 mg
2022-04-02 18:44:05,4.9 mg,26.0 mg,1055.8 mg
2022-04-02 18:44:06,22.3 mg,23.8 mg,977.7 mg
2022-04-02 18:44:07,11.2 mg,-1.5 mg,1042.3 mg
2022-04-02 18:44:08,6.4 mg,23.6 mg,1020.5 mg
2022-04-02 18:44:09,31.0 mg,25.1 mg,977.5 mg
2022-04-02 18:44:10,23.8 mg,60.5 mg,1013.3 mg
2022-04-02 18:44:11,4.4 mg,16.8 mg,1018.7 mg
2022-04-02 18:44:12,12.4 mg,14.6 mg,1039.1 mg
2022-04-02 18:44:13,16.3 mg,44.7 mg,1026.1 mg
2022-04-02 18:44:14,27.5 mg,21.8 mg,1060.0 mg
2022-04-02 18:44:15,-2.7 mg,43.0 mg,1015.5 mg
2022-04-02 18:44:16,16.7 mg,24.4 mg,996.4 mg
2022-04-02 18:44:17,-26.9 mg,46.9 mg,1045.6 mg
2022-04-02 18:44:18,22.4 mg,-3.5 mg,1021.1 mg
2022-04-02 18:44:19,24.5 mg,28.9 mg,1019.7 mg
2022-04-02 18:44:20,4.0 mg,29.3 mg,1001.3 mg
2022-04-02 18:44:21,20.5 mg,16.0 mg,1019.5 mg
2022-04-02 18:44:22,10.4 mg,1.3 mg,1037.6 mg
2022-04-02 18:44:23,-0.9 mg,32.5 mg,996.1 mg
2022-04-02 18:44:24,13.0 mg,13.0 mg,1000.9 mg
2022-04-02 18:44:25,27.2 mg,51.0 mg,987.3 mg
2022-04-02 18:44:26,50.3 mg,32.6 mg,990.7 mg
2022-04-02 18:44:27,24.6 mg,50.0 mg,1021.8 mg
2022-04-02 18:44:28,-9.3 mg,44.2 mg,1042.8 mg
2022-04-02 18:44:29,19.3 mg,45.8 mg,1033.1 mg
2022-04-02 18:44:30,28.4 mg,53.6 mg,981.4 mg
2022-04-02 18:44:31,26.4 mg,3.0 mg,1012.6 mg
2022-04-02 18:44:32,0.9 mg,-9.2 mg,1024.8 mg
2022-04-02 18:44:33,20.1 mg,23.2 mg,1061.8 mg
2022-04-02 18:44:34,41.8 mg,46.3 mg,1049.5 mg
2022-04-02 18:44:35,-13.8 mg,29.4 mg,1035.5 mg
2022-04-02 18:44:36,-10.1 mg,51.4 mg,1017.2 mg
2022-04-02 18:44:37,-15.2 mg,-2.0 mg,1039.1 mg
2022-04-02 18:44:38,-0.5 mg,36.1 mg,1037.2 mg
2022-04-02 18:44:39,-4.4 mg,-20.7 mg,1034.6 mg
2022-04-02 18:44:40,7.7 mg,33.2 mg,1007.2 mg
2022-04-02 18:44:41,-4.1 mg,0.5 mg,1020.7 mg
2022-04-02 18:44:42,-5.7 mg,8.1 mg,1012.9 mg
2022-04-02 18:44:43,16.9 mg,22.2 mg,1040.4 mg
2022-04-02 18:44:44,21.3 mg,27.4 mg,1001.3 mg
2022-04-02 18:44:45,35.0 mg,-3.8 mg,1031.6 mg
2022-04-02 18:44:46,2.3 mg,37.4 mg,1016.2 mg
2022-04-02 18:44:47,30.5 mg,20.3 mg,978.8 mg
2022-04-02 18:44:48,6.1 mg,7.2 mg,997.5 mg
2022-04-02 18:44:49,10.2 mg,15.9 mg,1025.6 mg
2022-04-02 18:44:50,0.6 mg,-1.8 mg,1060.3 mg
2022-04-02 18:44:51,0.1 mg,19.5 mg,1024.2 mg
2022-04-02 18:44:52,4.6 mg,-16.7 mg,1035.4 mg
2022-04-02 18:44:53,35.4 mg,2.1 mg,1042.9 mg
2022-04-02 18:44:54,5.1 mg,-4.8 mg,1046.4 mg
2022-04-02 18:44:55,11.4 mg,41.1 mg,1016.0 mg
2022-04-02 18:44:56,-16.2 mg,-15.8 mg,1049.9 mg
2022-04-02 18:44:57,-12.8 mg,11.8 mg,1040.8 mg
2022-04-02 18:44:58,34.6 mg,-10.4 mg,1029.9 mg
2022-04-02 18:44:59,17.6 mg,15.2 mg,1009.1 mg
2022-04-02 18:45:00,4.0 mg,26.3 mg,1009.4 mg
2022-04-02 18:45:01,-9.3 mg,30.6 mg,1015.4 mg
2022-04-02 18:45:02,18.2 mg,22.7 mg,1050.9 mg
2022-04-02 18:45:03,-38.6 mg,11.4 mg,1050.0 mg
2022-04-02 18:45:04,26.3 mg,13.5 mg,1010.6 mg
2022-04-02 18:45:05,8.9 mg,4.8 mg,1032.4 mg
2022-04-02 18:45:06,25.6 mg,24.3 mg,1028.5 mg
2022-04-02 18:45:07,5.8 mg,13.0 mg,1020.7 mg
2022-04-02 18:45:08,-1.3 mg,27.9 mg,1002.2 mg
2022-04-02 18:45:09,3.5 mg,-1.6 mg,1060.0 mg
2022-04-02 18:45:10,15.4 mg,2.6 mg,1043.6 mg
2022-04-02 18:45:11,15.6 mg,12.2 mg,1020.7 mg
2022-04-02 18:45:12,-13.3 mg,0.5 mg,1028.8 mg
2022-04-02 18:45:13,-29.9 mg,48.6 mg,1004.5 mg
2022-04-02 18:45:14,3.9 mg,21.6 mg,1051.6 mg
2022-04-02 18:45:15,17.6 mg,41.7 mg,1016.3 mg
2022-04-02 18:45:16,8.5 mg,2.1 mg,1026.8 mg
2022-04-02 18:45:17,45.9 mg,-60.2 mg,1084.8 mg
2022-04-02 18:45:18,19.2 mg,21.5 mg,1019.7 mg
2022-04-02 18:45:19,13.7 mg,20.2 mg,1014.1 mg
2022-04-02 18:45:20,27.7 mg,32.3 mg,1031.3 mg
2022-04-02 18:45:21,-0.4 mg,6.1 mg,1057.3 mg
2022-04-02 18:45:22,3.0 mg,18.2 mg,1032.6 mg
2022-04-02 18:45:23,22.3 mg,48.9 mg,994.3 mg
2022-04-02 18:45:24,13.9 mg,6.3 mg,994.2 mg
2022-04-02 18:45:25,13.3 mg,24.2 mg,1001.5 mg
2022-04-02 18:45:26,31.4 mg,40.1 mg,1002.7 mg
2022-04-02 18:45:27,-2.2 mg,22.5 mg,1025.8 mg
2022-04-02 18:45:28,61.8 mg,12.1 mg,1084.0 mg
2022-04-02 18:45:29,17.1 mg,-12.2 mg,1014.0 mg
2022-04-02 18:45:30,26.8 mg,12.3 mg,1033.0 mg
2022-04-02 18:45:31,-14.0 mg,33.5 mg,1000.1 mg
2022-04-02 18:45:32,-7.8 mg,16.4 mg,1031.2 mg
2022-04-02 18:45:33,12.1 mg,61.9 mg,977.5 mg
2022-04-02 18:45:34,17.0 mg,1.0 mg,1018.0 mg
2022-04-02 18:45:35,19.7 mg,22.6 mg,991.1 mg
2022-04-02 18:45:36,12.7 mg,11.3 mg,1012.3 mg
2022-04-02 18:45:37,34.0 mg,6.4 mg,1063.3 mg
2022-04-02 18:45:38,-48.1 mg,-2.7 mg,1029.1 mg
2022-04-02 18:45:39,16.4 mg,52.6 mg,1004.1 mg
2022-04-02 18:45:40,17.9 mg,31.2 mg,996.6 mg
2022-04-02 18:45:41,-36.4 mg,23.5 mg,998.7 mg
2022-04-02 18:45:42,11.8 mg,58.9 mg,998.2 mg
2022-04-02 18:45:43,-5.3 mg,-23.5 mg,1055.0 mg
2022-04-02 18:45:44,8.6 mg,-9.8 mg,1025.3 mg
2022-04-02 18:45:45,-18.2 mg,86.9 mg,991.5 mg
2022-04-02 18:45:46,5.8 mg,-10.9 mg,1042.4 mg
2022-04-02 18:45:47,10.1 mg,34.3 mg,1023.7 mg
2022-04-02 18:45:48,1.8 mg,-62.2 mg,1059.4 mg
2022-04-02 18:45:49,53.2 mg,29.9 mg,1003.4 mg
2022-04-02 18:45:50,18.7 mg,-39.6 mg,1085.0 mg
