sep=,
"Time","x_Acc","y_Acc","z_Acc"
2022-04-04 17:42:55,19.9 mg,21.8 mg,1021.3 mg
2022-04-04 17:42:56,19.5 mg,31.4 mg,1021.1 mg
2022-04-04 17:42:57,18.1 mg,30.4 mg,1027.1 mg
2022-04-04 17:42:58,20.7 mg,16.0 mg,1031.8 mg
2022-04-04 17:42:59,18.8 mg,23.6 mg,1023.2 mg
2022-04-04 17:43:00,16.4 mg,23.8 mg,1023.6 mg
2022-04-04 17:43:01,22.8 mg,22.9 mg,1025.5 mg
2022-04-04 17:43:02,22.3 mg,28.2 mg,1025.7 mg
2022-04-04 17:43:03,18.0 mg,38.8 mg,1020.6 mg
2022-04-04 17:43:04,16.2 mg,33.6 mg,1024.3 mg
2022-04-04 17:43:05,18.3 mg,31.5 mg,1020.5 mg
2022-04-04 17:43:06,17.2 mg,20.7 mg,1026.2 mg
2022-04-04 17:43:07,23.0 mg,25.0 mg,1026.1 mg
2022-04-04 17:43:08,18.1 mg,36.8 mg,1020.1 mg
2022-04-04 17:43:09,22.0 mg,30.9 mg,1021.9 mg
2022-04-04 17:43:10,15.2 mg,34.3 mg,1019.3 mg
2022-04-04 17:43:11,20.7 mg,27.3 mg,1021.9 mg
2022-04-04 17:43:12,19.7 mg,30.6 mg,1024.7 mg
2022-04-04 17:43:13,19.1 mg,26.9 mg,1023.8 mg
2022-04-04 17:43:14,19.0 mg,11.8 mg,1024.2 mg
2022-04-04 17:43:15,16.2 mg,33.1 mg,1023.1 mg
2022-04-04 17:43:16,21.5 mg,29.9 mg,1024.0 mg
2022-04-04 17:43:17,17.7 mg,27.5 mg,1019.5 mg
2022-04-04 17:43:18,20.4 mg,32.9 mg,1027.0 mg
2022-04-04 17:43:19,17.9 mg,32.1 mg,1023.3 mg
2022-04-04 17:43:20,19.9 mg,31.1 mg,1024.1 mg
2022-04-04 17:43:21,20.7 mg,27.5 mg,1021.2 mg
2022-04-04 17:43:22,18.3 mg,34.1 mg,1024.0 mg
2022-04-04 17:43:23,21.5 mg,30.4 mg,1026.5 mg
2022-04-04 17:43:24,17.4 mg,26.3 mg,1026.3 mg
2022-04-04 17:43:25,18.7 mg,30.6 mg,1021.5 mg
2022-04-04 17:43:26,19.1 mg,28.6 mg,1023.9 mg
2022-04-04 17:43:27,18.4 mg,32.7 mg,1024.8 mg
2022-04-04 17:43:28,17.8 mg,27.9 mg,1019.1 mg
2022-04-04 17:43:29,17.6 mg,28.4 mg,1019.1 mg
2022-04-04 17:43:30,17.8 mg,32.5 mg,1025.3 mg
2022-04-04 17:43:31,17.0 mg,29.5 mg,1022.7 mg
2022-04-04 17:43:32,17.5 mg,27.4 mg,1020.2 mg
2022-04-04 17:43:33,19.7 mg,25.8 mg,1018.7 mg
2022-04-04 17:43:34,16.9 mg,27.5 mg,1018.0 mg
2022-04-04 17:43:35,21.3 mg,29.1 mg,1024.6 mg
2022-04-04 17:43:36,19.0 mg,28.7 mg,1020.3 mg
2022-04-04 17:43:37,19.2 mg,29.7 mg,1020.8 mg
2022-04-04 17:43:38,16.1 mg,32.7 mg,1026.2 mg
2022-04-04 17:43:39,19.5 mg,27.3 mg,1019.5 mg
2022-04-04 17:43:40,19.0 mg,29.9 mg,1021.0 mg
2022-04-04 17:43:41,18.3 mg,31.9 mg,1024.0 mg
2022-04-04 17:43:42,19.1 mg,32.5 mg,1022.0 mg
2022-04-04 17:43:43,20.5 mg,29.6 mg,1023.5 mg
2022-04-04 17:43:44,16.4 mg,29.9 mg,1018.3 mg
2022-04-04 17:43:45,19.8 mg,30.0 mg,1021.7 mg
2022-04-04 17:43:46,18.9 mg,29.7 mg,1020.4 mg
2022-04-04 17:43:47,19.7 mg,29.9 mg,1022.5 mg
2022-04-04 17:43:48,17.9 mg,31.5 mg,1023.1 mg
2022-04-04 17:43:49,18.4 mg,28.7 mg,1019.5 mg
2022-04-04 17:43:50,17.5 mg,29.9 mg,1023.4 mg
2022-04-04 17:43:51,21.1 mg,32.0 mg,1025.9 mg
2022-04-04 17:43:52,18.9 mg,31.2 mg,1019.0 mg
2022-04-04 17:43:53,18.9 mg,33.1 mg,1024.5 mg
2022-04-04 17:43:54,17.5 mg,30.5 mg,1022.9 mg
2022-04-04 17:43:55,18.9 mg,28.8 mg,1021.5 mg
2022-04-04 17:43:56,19.8 mg,31.3 mg,1022.4 mg
2022-04-04 17:43:57,18.2 mg,28.3 mg,1018.2 mg
2022-04-04 17:43:58,20.2 mg,33.2 mg,1021.9 mg
2022-04-04 17:43:59,18.4 mg,31.2 mg,1027.4 mg
2022-04-04 17:44:00,20.3 mg,31.8 mg,1025.2 mg
2022-04-04 17:44:01,20.3 mg,29.2 mg,1023.5 mg
2022-04-04 17:44:02,18.4 mg,29.3 mg,1026.3 mg
2022-04-04 17:44:03,20.3 mg,30.8 mg,1021.6 mg
2022-04-04 17:44:04,20.5 mg,29.3 mg,1023.6 mg
2022-04-04 17:44:05,19.2 mg,28.3 mg,1024.7 mg
2022-04-04 17:44:06,19.4 mg,28.7 mg,1026.0 mg
2022-04-04 17:44:07,18.8 mg,31.1 mg,1023.0 mg
2022-04-04 17:44:08,19.2 mg,27.0 mg,1025.8 mg
2022-04-04 17:44:09,15.3 mg,31.0 mg,1019.8 mg
2022-04-04 17:44:10,18.5 mg,32.0 mg,1018.5 mg
2022-04-04 17:44:11,19.6 mg,29.0 mg,1028.9 mg
2022-04-04 17:44:12,19.5 mg,29.2 mg,1021.5 mg
2022-04-04 17:44:13,19.5 mg,30.7 mg,1023.5 mg
2022-04-04 17:44:14,17.0 mg,33.0 mg,1018.7 mg
2022-04-04 17:44:15,16.4 mg,32.9 mg,1020.8 mg
2022-04-04 17:44:16,22.4 mg,26.9 mg,1026.6 mg
2022-04-04 17:44:17,18.8 mg,31.7 mg,1022.6 mg
2022-04-04 17:44:18,19.8 mg,28.2 mg,1023.7 mg
2022-04-04 17:44:19,16.7 mg,32.4 mg,1024.1 mg
2022-04-04 17:44:20,18.5 mg,28.7 mg,1017.4 mg
2022-04-04 17:44:21,20.4 mg,29.0 mg,1022.6 mg
2022-04-04 17:44:22,20.6 mg,26.7 mg,1030.3 mg
2022-04-04 17:44:23,17.3 mg,30.0 mg,1023.5 mg
2022-04-04 17:44:24,16.3 mg,31.9 mg,1016.8 mg
2022-04-04 17:44:25,20.3 mg,29.4 mg,1028.9 mg
2022-04-04 17:44:26,18.1 mg,30.8 mg,1014.3 mg
2022-04-04 17:44:27,23.2 mg,25.5 mg,1036.2 mg
2022-04-04 17:44:28,15.9 mg,35.1 mg,1011.4 mg
2022-04-04 17:44:29,14.7 mg,28.8 mg,1022.2 mg
2022-04-04 17:44:30,20.7 mg,25.2 mg,1028.4 mg
2022-04-04 17:44:31,17.9 mg,31.9 mg,1019.2 mg
2022-04-04 17:44:32,19.4 mg,29.9 mg,1020.0 mg
2022-04-04 17:44:33,18.2 mg,25.9 mg,1022.6 mg
2022-04-04 17:44:34,15.0 mg,29.2 mg,1017.2 mg
2022-04-04 17:44:35,19.1 mg,30.0 mg,1025.1 mg
2022-04-04 17:44:36,17.8 mg,24.5 mg,1033.4 mg
2022-04-04 17:44:37,19.6 mg,25.8 mg,1029.9 mg
2022-04-04 17:44:38,17.4 mg,31.1 mg,1021.0 mg
2022-04-04 17:44:39,20.1 mg,28.3 mg,1022.9 mg
2022-04-04 17:44:40,17.3 mg,27.2 mg,1025.1 mg
2022-04-04 17:44:41,19.4 mg,28.4 mg,1026.1 mg
2022-04-04 17:44:42,18.4 mg,30.3 mg,1021.3 mg
2022-04-04 17:44:43,17.5 mg,30.0 mg,1017.5 mg
2022-04-04 17:44:44,19.0 mg,29.2 mg,1019.1 mg
2022-04-04 17:44:45,17.9 mg,27.3 mg,1029.3 mg
2022-04-04 17:44:46,23.0 mg,19.1 mg,1038.6 mg
2022-04-04 17:44:47,17.9 mg,30.0 mg,1020.5 mg
2022-04-04 17:44:48,19.7 mg,27.7 mg,1020.0 mg
2022-04-04 17:44:49,18.5 mg,27.0 mg,1024.3 mg
2022-04-04 17:44:50,20.8 mg,28.6 mg,1021.0 mg
2022-04-04 17:44:51,21.5 mg,23.9 mg,1028.7 mg
2022-04-04 17:44:52,17.6 mg,24.4 mg,1026.4 mg
2022-04-04 17:44:53,15.4 mg,35.4 mg,1005.7 mg
2022-04-04 17:44:54,21.8 mg,17.4 mg,1045.2 mg
2022-04-04 17:44:55,12.8 mg,38.2 mg,1002.2 mg
2022-04-04 17:44:56,19.4 mg,25.3 mg,1031.7 mg
2022-04-04 17:44:57,15.2 mg,36.8 mg,1005.6 mg
2022-04-04 17:44:58,21.6 mg,20.4 mg,1035.9 mg
2022-04-04 17:44:59,13.5 mg,36.4 mg,1013.5 mg
2022-04-04 17:45:00,19.7 mg,30.3 mg,1025.4 mg
2022-04-04 17:45:01,19.6 mg,24.1 mg,1030.3 mg
2022-04-04 17:45:02,15.2 mg,32.8 mg,1012.4 mg
2022-04-04 17:45:03,22.2 mg,23.2 mg,1035.2 mg
2022-04-04 17:45:04,14.6 mg,36.0 mg,1016.0 mg
2022-04-04 17:45:05,22.3 mg,31.5 mg,1034.8 mg
2022-04-04 17:45:06,18.2 mg,31.0 mg,1014.8 mg
2022-04-04 17:45:07,18.4 mg,28.3 mg,1025.4 mg
2022-04-04 17:45:08,20.1 mg,22.8 mg,1032.9 mg
2022-04-04 17:45:09,14.6 mg,37.3 mg,1004.7 mg
2022-04-04 17:45:10,22.4 mg,23.1 mg,1036.9 mg
2022-04-04 17:45:11,18.9 mg,29.5 mg,1023.2 mg
2022-04-04 17:45:12,19.3 mg,29.8 mg,1016.5 mg
2022-04-04 17:45:13,18.8 mg,31.0 mg,1021.5 mg
2022-04-04 17:45:14,18.2 mg,31.6 mg,1022.6 mg
2022-04-04 17:45:15,19.1 mg,29.7 mg,1017.4 mg
2022-04-04 17:45:16,17.3 mg,33.5 mg,1019.4 mg
2022-04-04 17:45:17,17.9 mg,33.8 mg,1022.8 mg
2022-04-04 17:45:18,19.3 mg,30.3 mg,1024.1 mg
2022-04-04 17:45:19,17.8 mg,28.5 mg,1024.6 mg
2022-04-04 17:45:20,18.4 mg,31.0 mg,1025.0 mg
2022-04-04 17:45:21,18.2 mg,33.9 mg,1019.9 mg
2022-04-04 17:45:22,18.1 mg,31.3 mg,1021.7 mg
2022-04-04 17:45:23,19.0 mg,30.6 mg,1021.1 mg
2022-04-04 17:45:24,21.4 mg,28.1 mg,1029.0 mg
2022-04-04 17:45:25,16.4 mg,29.1 mg,1025.5 mg
2022-04-04 17:45:26,19.9 mg,26.2 mg,1028.8 mg
2022-04-04 17:45:27,17.5 mg,31.4 mg,1022.9 mg
2022-04-04 17:45:28,20.2 mg,30.7 mg,1024.4 mg
2022-04-04 17:45:29,19.5 mg,27.8 mg,1026.1 mg
2022-04-04 17:45:30,19.2 mg,31.6 mg,1017.2 mg
2022-04-04 17:45:31,18.1 mg,29.4 mg,1024.7 mg
2022-04-04 17:45:32,19.6 mg,28.1 mg,1023.4 mg
2022-04-04 17:45:33,20.6 mg,21.0 mg,1032.3 mg
2022-04-04 17:45:34,15.4 mg,28.9 mg,1016.4 mg
2022-04-04 17:45:35,20.2 mg,23.6 mg,1032.7 mg
2022-04-04 17:45:36,20.0 mg,27.9 mg,1028.0 mg
2022-04-04 17:45:37,17.0 mg,30.6 mg,1024.9 mg
2022-04-04 17:45:38,17.3 mg,29.7 mg,1020.3 mg
2022-04-04 17:45:39,14.8 mg,31.6 mg,1013.0 mg
2022-04-04 17:45:40,18.2 mg,32.7 mg,1014.9 mg
2022-04-04 17:45:41,24.1 mg,14.7 mg,1056.0 mg
2022-04-04 17:45:42,16.7 mg,33.2 mg,1013.2 mg
2022-04-04 17:45:43,15.9 mg,34.7 mg,1008.7 mg
2022-04-04 17:45:44,25.5 mg,15.7 mg,1057.2 mg
2022-04-04 17:45:45,22.3 mg,22.4 mg,1028.9 mg
2022-04-04 17:45:46,12.7 mg,44.4 mg,987.2 mg
2022-04-04 17:45:47,13.8 mg,37.0 mg,1015.7 mg
2022-04-04 17:45:48,23.7 mg,10.8 mg,1055.2 mg
2022-04-04 17:45:49,23.5 mg,22.6 mg,1033.8 mg
2022-04-04 17:45:50,13.0 mg,37.0 mg,997.4 mg
2022-04-04 17:45:51,14.7 mg,36.1 mg,1015.6 mg
2022-04-04 17:45:52,21.6 mg,26.7 mg,1038.9 mg
2022-04-04 17:45:53,15.6 mg,33.0 mg,1025.0 mg
2022-04-04 17:45:54,24.9 mg,25.4 mg,1041.6 mg
2022-04-04 17:45:55,22.8 mg,34.5 mg,1019.8 mg
2022-04-04 17:45:56,25.1 mg,15.4 mg,1062.2 mg
2022-04-04 17:45:57,7.4 mg,47.0 mg,985.8 mg
2022-04-04 17:45:58,31.7 mg,11.6 mg,1069.1 mg
2022-04-04 17:45:59,28.4 mg,21.3 mg,1036.7 mg
2022-04-04 17:46:00,30.8 mg,21.9 mg,1035.6 mg
2022-04-04 17:46:01,29.1 mg,21.1 mg,1048.1 mg
2022-04-04 17:46:02,30.7 mg,17.2 mg,1061.8 mg
2022-04-04 17:46:03,28.9 mg,17.0 mg,1052.6 mg
2022-04-04 17:46:04,25.3 mg,22.6 mg,1040.1 mg
2022-04-04 17:46:05,12.9 mg,38.0 mg,1011.4 mg
2022-04-04 17:46:06,21.9 mg,26.4 mg,1037.4 mg
2022-04-04 17:46:07,12.7 mg,37.7 mg,1000.7 mg
2022-04-04 17:46:08,27.4 mg,21.6 mg,1050.3 mg
2022-04-04 17:46:09,15.6 mg,38.1 mg,1009.1 mg
2022-04-04 17:46:10,22.0 mg,28.5 mg,1033.4 mg
2022-04-04 17:46:11,18.7 mg,32.7 mg,1012.6 mg
2022-04-04 17:46:12,19.3 mg,35.0 mg,1022.3 mg
2022-04-04 17:46:13,20.2 mg,27.6 mg,1026.9 mg
2022-04-04 17:46:14,16.8 mg,33.1 mg,1020.2 mg
2022-04-04 17:46:15,18.8 mg,30.7 mg,1019.3 mg
2022-04-04 17:46:16,17.4 mg,31.8 mg,1025.3 mg
2022-04-04 17:46:17,18.8 mg,32.1 mg,1020.1 mg
2022-04-04 17:46:18,20.4 mg,32.1 mg,1026.9 mg
2022-04-04 17:46:19,18.6 mg,29.1 mg,1024.6 mg
2022-04-04 17:46:20,17.7 mg,31.9 mg,1026.1 mg
2022-04-04 17:46:21,19.3 mg,30.8 mg,1019.0 mg
2022-04-04 17:46:22,15.0 mg,32.5 mg,1019.6 mg
2022-04-04 17:46:23,18.0 mg,33.2 mg,1022.0 mg
2022-04-04 17:46:24,17.7 mg,28.3 mg,1022.2 mg
2022-04-04 17:46:25,19.3 mg,27.8 mg,1022.5 mg
2022-04-04 17:46:26,17.2 mg,33.3 mg,1017.9 mg
2022-04-04 17:46:27,18.6 mg,30.0 mg,1025.1 mg
2022-04-04 17:46:28,19.8 mg,31.8 mg,1023.4 mg
2022-04-04 17:46:29,19.2 mg,31.0 mg,1024.1 mg
2022-04-04 17:46:30,18.7 mg,29.5 mg,1024.7 mg
2022-04-04 17:46:31,22.7 mg,29.3 mg,1027.1 mg
2022-04-04 17:46:32,18.9 mg,28.9 mg,1016.9 mg
2022-04-04 17:46:33,20.4 mg,30.1 mg,1026.1 mg
2022-04-04 17:46:34,15.7 mg,31.0 mg,1024.2 mg
2022-04-04 17:46:35,20.2 mg,32.2 mg,1019.4 mg
2022-04-04 17:46:36,19.2 mg,26.6 mg,1016.9 mg
2022-04-04 17:46:37,21.5 mg,32.6 mg,1032.0 mg
2022-04-04 17:46:38,17.4 mg,29.2 mg,1023.3 mg
2022-04-04 17:46:39,19.9 mg,34.3 mg,1025.1 mg
2022-04-04 17:46:40,18.4 mg,23.2 mg,1023.7 mg
2022-04-04 17:46:41,21.5 mg,34.1 mg,1030.5 mg
2022-04-04 17:46:42,15.9 mg,30.6 mg,1017.9 mg
2022-04-04 17:46:43,18.1 mg,31.2 mg,1017.4 mg
2022-04-04 17:46:44,20.2 mg,30.9 mg,1033.2 mg
2022-04-04 17:46:45,18.5 mg,34.7 mg,1024.2 mg
2022-04-04 17:46:46,19.9 mg,37.8 mg,1022.7 mg
2022-04-04 17:46:47,17.5 mg,28.3 mg,1020.7 mg
2022-04-04 17:46:48,17.2 mg,34.0 mg,1029.0 mg
2022-04-04 17:46:49,18.6 mg,25.8 mg,1019.2 mg
2022-04-04 17:46:50,16.7 mg,32.1 mg,1020.8 mg
2022-04-04 17:46:51,18.1 mg,30.5 mg,1022.5 mg
2022-04-04 17:46:52,17.4 mg,27.5 mg,1020.7 mg
2022-04-04 17:46:53,19.1 mg,33.7 mg,1020.0 mg
2022-04-04 17:46:54,19.2 mg,28.6 mg,1021.9 mg
2022-04-04 17:46:55,18.2 mg,32.7 mg,1021.5 mg
2022-04-04 17:46:56,19.2 mg,32.4 mg,1025.3 mg
2022-04-04 17:46:57,15.4 mg,27.6 mg,1022.9 mg
2022-04-04 17:46:58,18.1 mg,32.0 mg,1025.7 mg
2022-04-04 17:46:59,20.6 mg,32.6 mg,1026.0 mg
2022-04-04 17:47:00,20.2 mg,30.4 mg,1026.9 mg
2022-04-04 17:47:01,19.2 mg,33.1 mg,1029.1 mg
2022-04-04 17:47:02,20.1 mg,35.4 mg,1030.0 mg
2022-04-04 17:47:03,17.0 mg,30.9 mg,1029.6 mg
2022-04-04 17:47:04,20.9 mg,31.7 mg,1024.7 mg
2022-04-04 17:47:05,19.3 mg,33.0 mg,1021.2 mg
2022-04-04 17:47:06,20.9 mg,36.9 mg,1027.6 mg
2022-04-04 17:47:07,16.8 mg,31.2 mg,1026.1 mg
2022-04-04 17:47:08,19.3 mg,29.2 mg,1023.6 mg
2022-04-04 17:47:09,16.5 mg,29.9 mg,1016.1 mg
2022-04-04 17:47:10,19.0 mg,28.5 mg,1020.8 mg
2022-04-04 17:47:11,18.5 mg,26.2 mg,1020.2 mg
2022-04-04 17:47:12,23.1 mg,30.7 mg,1026.7 mg
2022-04-04 17:47:13,16.7 mg,27.7 mg,1029.0 mg
2022-04-04 17:47:14,18.6 mg,31.2 mg,1022.3 mg
2022-04-04 17:47:15,20.0 mg,30.9 mg,1020.4 mg
2022-04-04 17:47:16,21.9 mg,31.5 mg,1023.9 mg
2022-04-04 17:47:17,16.2 mg,30.9 mg,1022.1 mg
2022-04-04 17:47:18,19.3 mg,28.1 mg,1028.2 mg
2022-04-04 17:47:19,21.9 mg,36.1 mg,1019.0 mg
2022-04-04 17:47:20,20.1 mg,34.1 mg,1024.5 mg
2022-04-04 17:47:21,20.2 mg,29.0 mg,1025.0 mg
2022-04-04 17:47:22,18.9 mg,24.1 mg,1016.8 mg
2022-04-04 17:47:23,18.9 mg,27.5 mg,1022.5 mg
2022-04-04 17:47:24,17.0 mg,24.3 mg,1023.0 mg
2022-04-04 17:47:25,18.9 mg,30.9 mg,1018.9 mg
2022-04-04 17:47:26,17.3 mg,34.6 mg,1026.6 mg
2022-04-04 17:47:27,20.8 mg,36.4 mg,1021.6 mg
2022-04-04 17:47:28,24.3 mg,30.2 mg,1021.8 mg
2022-04-04 17:47:29,21.1 mg,33.2 mg,1027.7 mg
2022-04-04 17:47:30,20.9 mg,30.4 mg,1026.5 mg
2022-04-04 17:47:31,16.8 mg,29.8 mg,1026.7 mg
2022-04-04 17:47:32,19.7 mg,30.0 mg,1014.5 mg
2022-04-04 17:47:33,16.9 mg,23.9 mg,1028.3 mg
2022-04-04 17:47:34,18.8 mg,30.0 mg,1020.4 mg
2022-04-04 17:47:35,18.2 mg,28.6 mg,1026.2 mg
2022-04-04 17:47:36,19.5 mg,29.6 mg,1010.5 mg
2022-04-04 17:47:37,27.8 mg,16.5 mg,1058.3 mg
2022-04-04 17:47:38,15.7 mg,32.8 mg,1032.0 mg
2022-04-04 17:47:39,12.5 mg,38.0 mg,998.0 mg
2022-04-04 17:47:40,19.4 mg,28.8 mg,1032.4 mg
2022-04-04 17:47:41,15.1 mg,28.0 mg,1013.9 mg
2022-04-04 17:47:42,18.7 mg,31.4 mg,1025.3 mg
2022-04-04 17:47:43,20.5 mg,27.9 mg,1023.8 mg
2022-04-04 17:47:44,19.3 mg,31.3 mg,1024.8 mg
2022-04-04 17:47:45,16.2 mg,30.4 mg,1021.1 mg
2022-04-04 17:47:46,18.7 mg,31.0 mg,1017.5 mg
2022-04-04 17:47:47,18.4 mg,27.4 mg,1026.1 mg
2022-04-04 17:47:48,18.3 mg,33.8 mg,1028.0 mg
2022-04-04 17:47:49,19.9 mg,29.4 mg,1024.1 mg
2022-04-04 17:47:50,15.5 mg,31.0 mg,1024.2 mg
2022-04-04 17:47:51,19.3 mg,33.0 mg,1016.9 mg
2022-04-04 17:47:52,22.0 mg,32.1 mg,1008.5 mg
2022-04-04 17:47:53,19.4 mg,30.7 mg,1013.5 mg
2022-04-04 17:47:54,11.5 mg,33.0 mg,1027.9 mg
2022-04-04 17:47:55,8.5 mg,30.9 mg,1023.8 mg
2022-04-04 17:47:56,17.2 mg,35.3 mg,1010.8 mg
2022-04-04 17:47:57,11.2 mg,26.8 mg,1030.3 mg
2022-04-04 17:47:58,13.9 mg,30.6 mg,1022.9 mg
2022-04-04 17:47:59,13.4 mg,33.0 mg,1024.5 mg
2022-04-04 17:48:00,17.0 mg,29.7 mg,1028.1 mg
2022-04-04 17:48:01,17.2 mg,34.2 mg,1014.4 mg
2022-04-04 17:48:02,14.6 mg,29.6 mg,1019.4 mg
2022-04-04 17:48:03,16.9 mg,32.5 mg,1028.3 mg
2022-04-04 17:48:04,12.6 mg,26.1 mg,1022.4 mg
2022-04-04 17:48:05,14.1 mg,32.7 mg,1021.0 mg
2022-04-04 17:48:06,14.8 mg,24.0 mg,1015.7 mg
2022-04-04 17:48:07,17.8 mg,30.1 mg,1030.6 mg
2022-04-04 17:48:08,17.3 mg,32.4 mg,1020.6 mg
2022-04-04 17:48:09,16.5 mg,26.9 mg,1021.4 mg
2022-04-04 17:48:10,14.1 mg,29.0 mg,1024.7 mg
2022-04-04 17:48:11,6.8 mg,20.4 mg,1044.8 mg
2022-04-04 17:48:12,20.5 mg,31.7 mg,1009.1 mg
2022-04-04 17:48:13,12.9 mg,27.2 mg,1018.5 mg
2022-04-04 17:48:14,17.0 mg,27.3 mg,1018.2 mg
2022-04-04 17:48:15,14.8 mg,22.3 mg,1034.5 mg
2022-04-04 17:48:16,11.9 mg,28.5 mg,1024.4 mg
2022-04-04 17:48:17,19.1 mg,36.2 mg,1014.2 mg
2022-04-04 17:48:18,13.1 mg,27.0 mg,1023.0 mg
2022-04-04 17:48:19,14.6 mg,29.5 mg,1022.6 mg
2022-04-04 17:48:20,13.4 mg,29.6 mg,1017.6 mg
2022-04-04 17:48:21,18.1 mg,37.5 mg,1007.7 mg
2022-04-04 17:48:22,13.5 mg,25.4 mg,1030.2 mg
2022-04-04 17:48:23,17.0 mg,30.6 mg,1025.8 mg
2022-04-04 17:48:24,15.8 mg,30.2 mg,1018.5 mg
2022-04-04 17:48:25,16.5 mg,29.6 mg,1013.4 mg
2022-04-04 17:48:26,17.0 mg,29.8 mg,1029.1 mg
2022-04-04 17:48:27,14.3 mg,31.3 mg,1024.8 mg
2022-04-04 17:48:28,20.0 mg,36.7 mg,1009.5 mg
2022-04-04 17:48:29,13.2 mg,23.2 mg,1028.1 mg
2022-04-04 17:48:30,22.9 mg,32.4 mg,1022.1 mg
2022-04-04 17:48:31,12.6 mg,29.8 mg,1021.7 mg
2022-04-04 17:48:32,14.9 mg,31.4 mg,1011.9 mg
2022-04-04 17:48:33,12.3 mg,28.8 mg,1010.5 mg
2022-04-04 17:48:34,13.8 mg,24.3 mg,1024.2 mg
2022-04-04 17:48:35,26.0 mg,31.1 mg,1023.6 mg
2022-04-04 17:48:36,21.6 mg,23.4 mg,1036.3 mg
2022-04-04 17:48:37,12.4 mg,30.0 mg,1016.1 mg
2022-04-04 17:48:38,19.9 mg,31.6 mg,1028.6 mg
2022-04-04 17:48:39,17.9 mg,34.4 mg,1017.4 mg
2022-04-04 17:48:40,18.7 mg,32.9 mg,1013.7 mg
2022-04-04 17:48:41,19.3 mg,27.3 mg,1032.0 mg
2022-04-04 17:48:42,15.6 mg,32.9 mg,1018.8 mg
2022-04-04 17:48:43,16.2 mg,29.5 mg,1025.5 mg
2022-04-04 17:48:44,15.5 mg,27.6 mg,1023.3 mg
2022-04-04 17:48:45,22.8 mg,26.4 mg,1026.8 mg
2022-04-04 17:48:46,18.8 mg,30.5 mg,1023.2 mg
2022-04-04 17:48:47,18.5 mg,29.6 mg,1020.7 mg
2022-04-04 17:48:48,18.0 mg,28.6 mg,1026.8 mg
2022-04-04 17:48:49,21.3 mg,32.3 mg,1021.7 mg
2022-04-04 17:48:50,19.4 mg,30.8 mg,1017.9 mg
2022-04-04 17:48:51,21.3 mg,33.0 mg,1021.0 mg
2022-04-04 17:48:52,23.1 mg,24.2 mg,1041.7 mg
2022-04-04 17:48:53,13.7 mg,27.7 mg,1032.2 mg
2022-04-04 17:48:54,13.0 mg,26.9 mg,1027.3 mg
2022-04-04 17:48:55,18.1 mg,32.1 mg,1001.7 mg
2022-04-04 17:48:56,15.0 mg,27.8 mg,1040.5 mg
2022-04-04 17:48:57,15.6 mg,34.4 mg,1020.7 mg
2022-04-04 17:48:58,14.2 mg,28.4 mg,1028.1 mg
2022-04-04 17:48:59,12.9 mg,30.3 mg,1021.9 mg
2022-04-04 17:49:00,22.0 mg,31.0 mg,1008.2 mg
2022-04-04 17:49:01,11.7 mg,28.4 mg,1030.7 mg
2022-04-04 17:49:02,18.3 mg,31.6 mg,1016.4 mg
2022-04-04 17:49:03,18.5 mg,33.2 mg,1020.6 mg
2022-04-04 17:49:04,17.5 mg,31.2 mg,1028.8 mg
2022-04-04 17:49:05,19.6 mg,29.0 mg,1025.1 mg
2022-04-04 17:49:06,21.1 mg,32.7 mg,1022.1 mg
2022-04-04 17:49:07,14.5 mg,34.5 mg,1026.8 mg
2022-04-04 17:49:08,14.8 mg,28.8 mg,1017.6 mg
2022-04-04 17:49:09,22.4 mg,31.1 mg,1016.6 mg
2022-04-04 17:49:10,24.1 mg,33.9 mg,1007.0 mg
2022-04-04 17:49:11,13.2 mg,30.5 mg,1032.4 mg
2022-04-04 17:49:12,17.7 mg,32.0 mg,1022.9 mg
2022-04-04 17:49:13,16.4 mg,29.9 mg,1029.7 mg
2022-04-04 17:49:14,18.2 mg,33.0 mg,1011.8 mg
2022-04-04 17:49:15,19.0 mg,27.2 mg,1037.1 mg
2022-04-04 17:49:16,13.5 mg,29.0 mg,1028.6 mg
2022-04-04 17:49:17,15.1 mg,29.9 mg,1029.1 mg
2022-04-04 17:49:18,20.1 mg,30.6 mg,1021.5 mg
2022-04-04 17:49:19,15.8 mg,34.2 mg,1011.0 mg
2022-04-04 17:49:20,14.7 mg,27.7 mg,1008.7 mg
2022-04-04 17:49:21,11.7 mg,27.5 mg,1022.6 mg
2022-04-04 17:49:22,20.0 mg,30.5 mg,1021.4 mg
2022-04-04 17:49:23,17.2 mg,31.3 mg,1018.3 mg
2022-04-04 17:49:24,19.1 mg,28.1 mg,1029.7 mg
2022-04-04 17:49:25,18.0 mg,32.2 mg,1019.2 mg
2022-04-04 17:49:26,19.5 mg,33.1 mg,1021.6 mg
2022-04-04 17:49:27,14.9 mg,28.3 mg,1027.0 mg
2022-04-04 17:49:28,18.6 mg,33.2 mg,1019.3 mg
2022-04-04 17:49:29,17.2 mg,31.1 mg,1020.3 mg
2022-04-04 17:49:30,19.4 mg,26.4 mg,1027.4 mg
2022-04-04 17:49:31,18.1 mg,29.8 mg,1023.0 mg
2022-04-04 17:49:32,16.3 mg,30.0 mg,1027.8 mg
2022-04-04 17:49:33,16.6 mg,29.0 mg,1027.9 mg
